orog;Surface Altitude;surface_altitude;"height above the geoid; as defined here, """"the geoid"""" is a surface of constant geopotential that, if the ocean were at rest, would coincide with mean sea level. Under this definition, the geoid changes as the mean volume of the ocean changes (e.g., due to glacial melt, or global warming of the ocean).  Report here the height above the present-day geoid.  Over ocean, report as 0.0";[['CCMI1_annual', 'CCMI1_daily', 'CCMI1_fixed', 'CCMI1_hourly', 'CCMI1_monthly', 'CMIP5_6hrLev', 'CMIP5_Amon', 'CMIP5_aero', 'CMIP5_cf3hr', 'CMIP5_cfDay', 'CMIP5_cfMon', 'CMIP5_cfSites', 'CORDEX_fx', 'SPECS_6hr', 'SPECS_Amon']]
cf2cl2tbrdn;Tendency of Atmospheric Burden of CFC-12;tendency_of_atmosphere_moles_of_cfc12;total yearly averaged atmospheric loss;[['CCMI1_annual']]
ts;Surface Temperature;surface_temperature;skin temperature - i.e SST for open ocean;[['CCMI1_daily']]
zostoga;Global Average Thermosteric Sea Level Change;global_average_thermosteric_sea_level_change;unset;[['CMIP5_Omon']]
frc;Downward Carbon Flux at Ocean Bottom;tendency_of_ocean_mole_content_of_carbon_due_to_sedimentation;Carbon loss to sediments;[['CMIP5_Omon']]
rhs;Near-Surface Relative Humidity;relative_humidity;This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.;[['CMIP5_day']]
concaerh2o;Concentration of Aerosol Water;mass_concentration_of_water_in_ambient_aerosol_in_air;"""""""ambient"""" means """"wetted""""""";[['CMIP5_aero']]
zmbr;Zonal Mean Br Volume Mixing Ratio;mole_fraction_of_atomic_bromine_in_air;;[['CCMI1_monthly']]
cotbrdn;Tendency of Atmospheric Burden of CO;tendency_of_atmosphere_moles_of_carbon_monoxide;total yearly averaged atmospheric loss;[['CCMI1_annual']]
od550lt1aer;Ambient Fine Aerosol Optical Thickness at 550 nm;atmosphere_optical_thickness_due_to_pm1_ambient_aerosol;od550 due to particles with wet diameter less than 1 um  ('ambient' means 'wetted'). When models do not include explicit size information, it can be assumed that all anthropogenic aerosols and natural secondary aerosols have diameter less than 1 um.;[['CCMI1_monthly']]
areacella;Atmosphere Grid-Cell Area;cell_area;For atmospheres with more than 1 mesh (e.g., staggered grids), report areas that apply to surface vertical fluxes of energy.;[['CCMI1_fixed', 'CORDEX_fx']]
clw;Mass Fraction of Cloud Liquid Water;mass_fraction_of_cloud_liquid_water_in_air;Includes both large-scale and convective cloud. Calculate as the mass of cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cells.  Precipitating hydrometeors are included ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.;[['CCMI1_monthly']]
sic;Sea Ice Area Fraction;sea_ice_area_fraction;fraction of grid cell covered by sea ice. Report on ocean's grid.;[['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem']]
ch3cclf2brdn;Atmospheric Burden of CH3CClF2;atmosphere_moles_of_hcfc142b;total yearly average burden;[['CCMI1_annual']]
cfadLidarsr532;CALIPSO Scattering Ratio CFAD;histogram_of_backscattering_ratio_over_height_above_reference_ellipsoid;CFADs (Cloud Frequency Altitude Diagrams) are joint height - radar reflectivity (or lidar scattering ratio) distributions.;[['CMIP5_cf3hr', 'CMIP5_cfOff']]
nep;Net Carbon Mass Flux out of Atmophere due to Net Ecosystem Productivity on Land.;surface_net_downward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_all_land_processes_excluding_anthropogenic_land_use_change;Natural flux of CO2 (expressed as a mass flux of carbon) from the atmosphere to the land calculated as the difference between uptake associated will photosynthesis and the release of CO2 from the sum of plant and soil respiration and fire.  Positive flux is into the land.  emissions from natural fires + human ignition fires as calculated by the fire module of the DGVM, but excluding any CO2 flux from fire included in fLuc, defined below (CO2 Flux to Atmosphere from Land Use Change).;[['CMIP5_Lmon', 'SPECS_Lmon']]
eminh3;Total Emission Rate of NH3;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission;unset;[['CMIP5_aero']]
fddtdin;Rate of Change of Net Dissolved Inorganic Nitrogen;tendency_of_ocean_mole_content_of_dissolved_inorganic_nitrogen;Net time rate of change of nitrogen nutrients (e.g. NO3+NH4);[['CMIP5_Omon']]
od550dust;Dust AOD at 550nm;atmosphere_optical_thickness_due_to_dust_ambient_aerosol;;[['CCMI1_monthly']]
cSoil;Carbon Mass in Soil Pool;soil_carbon_content;unset;[['CMIP5_Lmon', 'SPECS_Lmon']]
tossq;Square of Sea Surface Temperature;square_of_sea_surface_temperature;unset;[['CMIP5_Omon']]
cldnci;Ice Crystal Number Concentration of Cloud Tops;number_concentration_of_ice_crystals_in_air_at_ice_cloud_top;"concentration """"as seen from space"""" over ice-cloud portion of grid cell.  This is the value from uppermost model layer with ice cloud or, if available, it is the sum over all ice cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total ice cloud top fraction (as seen from TOA) of each time sample when computing monthly mean.";[['CMIP5_aero']]
emibc;Emission Rate of Black Carbon Aerosol Mass;tendency_of_atmosphere_mass_content_of_black_carbon_dry_aerosol_due_to_emission;unset;[['CMIP5_aero']]
rsdcs;Downwelling Clear-Sky Shortwave Radiation;downwelling_shortwave_flux_in_air_assuming_clear_sky;Includes also the fluxes at the surface and TOA.;[['CMIP5_cfMon']]
grLateral;Lateral Sea Ice Growth Rate;tendency_of_sea_ice_amount_due_to_lateral_growth_of_ice_floes;the rate of change of sea ice mass due to lateral growth alone of the sea ice divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.;[['CMIP5_OImon']]
tnsclwce;Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Condensation and Evaporation;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation;unset;[['CMIP5_cfMon']]
snld;snow depth;lwe_thickness_of_surface_snow_amount;unset;[['SPECS_Amon'], ['SPECS_OImon'], ['SPECS_day']]
uas;Eastward Near-Surface Wind Speed;eastward_wind;This is sampled synoptically.;[['CMIP5_3hr']]
swtoacsbcff;Clear-Sky SW-RF BCFF at TOA;unset;proposed name: toa_instantaneous_shortwave_forcing_due_to_black_carbon_ambient_aerosol_from_fossil_fuels_assuming_clear_sky;[['CCMI1_monthly']]
wp;Wilting Point;volume_fraction_of_condensed_water_in_soil_at_wilting_point;"""Condensed water"" means liquid and ice. ""Volume fraction"" is used in the construction volume_fraction_of_X_in_Y, where X is a material constituent of Y. The wilting point of soil is the water content below which plants cannot extract sufficient water to balance their loss through transpiration.";[['SPECS_fx']]
prodo1d;Chemical Gross Production Rate of O_1D;unset;proposed name: tendency_of_mole_concentration_of_O1D_by_chemical_gross_production;[['CCMI1_monthly']]
wetpoa;Wet Deposition Rate of Dry Aerosol Primary Organic Matter;tendency_of_atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol_due_to_wet_deposition;unset;[['CMIP5_aero']]
mmrsoa;SOA Mass Mixing Ratio;mass_fraction_of_secondary_particulate_organic_matter_dry_aerosol_in_air;;[['CCMI1_monthly']]
tnhusscpbl;Tendency of Specific Humidity due to Stratiform Cloud Condensation and Evaporation;tendency_of_specific_humidity_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing;unset;[['CMIP5_cfMon', 'CMIP5_cfSites']]
bsi;Particulate Biogenic Silica Concentration at Surface;mole_concentration_of_particulate_matter_expressed_as_silicon_in_sea_water;sum of particulate silica component concentrations;[['CMIP5_Omon', 'CMIP5_Oyr']]
lai;Leaf Area Index;leaf_area_index;;[['CCMI1_monthly']]
rsut;TOA Outgoing Shortwave Radiation;toa_outgoing_shortwave_flux;unset;[['CMIP5_cfDay', 'CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
sbl;Surface Snow and Ice Sublimation Flux;surface_snow_and_ice_sublimation_flux;The snow and ice sublimation flux is the loss of snow and ice mass from the surface resulting from their conversion to water vapor that enters the atmosphere.;[['CMIP5_Amon'], ['CMIP5_cf3hr'], ['CMIP5_cfSites']]
detoc;Detrital Organic Carbon Concentration at Surface;mole_concentration_of_organic_detritus_expressed_as_carbon_in_sea_water;sum of detrital organic carbon component concentrations;[['CMIP5_Omon', 'CMIP5_Oyr']]
sfmmraerno3;Aerosol Nitrate Mass Mixing Ratio in the Lowest Model Layer;mass_fraction_of_nitrate_dry_aerosol_in_air;NO3 aerosol;[['CCMI1_daily']]
zmch3ooh;Zonal Mean CH3OOH Volume Mixing Ratio;mole_fraction_of_methyl_hydroperoxide_in_air;;[['CCMI1_monthly']]
od550aer;Ambient Aerosol Optical Thickness at 550 nm;atmosphere_optical_thickness_due_to_ambient_aerosol;AOD from the ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute 'wavelength: 550 nm'.;[['CCMI1_monthly']]
zg1000;Geopotential Height at 1000 hPa;geopotential_height;Geopotential height on the 1000 hPa surface;[['CCMI1_daily']]
dispkexyfo2d;Ocean Kinetic Energy Dissipation Per Unit Area due to XY Friction;ocean_kinetic_energy_dissipation_per_unit_area_due_to_xy_friction;unset;[['CMIP5_Oclim']]
ta;Air Temperature;air_temperature;;[['CCMI1_daily', 'CCMI1_monthly']]
emiasoa;Total Emission of Anthropogenic SOA;unset;integrate 3D emission field vertically to 2d field. This can be a pseudo-emission flux as used in AEROCOM (Dentener et al, ACP, 2006) or the net production of SOA in the atmosphere resulting from the oxidation of terpenes;[['CCMI1_monthly']]
fLuc;Net Carbon Mass Flux into Atmosphere due to Land Use Change;surface_net_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_anthropogenic_land_use_change;human changes to land (excluding forest regrowth) accounting possibly for different time-scales related to fate of the wood, for example.;[['CMIP5_Lmon', 'SPECS_Lmon']]
hfls;Surface Upward Latent Heat Flux;surface_upward_latent_heat_flux;unset;[['CMIP5_cfDay'], ['CMIP5_day'], ['CORDEX_3h'], ['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem'], ['SPECS_day']]
od550lt1aer;Ambient Fine Aerosol Optical Thickness at 550 nm;atmosphere_optical_thickness_due_to_pm1_ambient_aerosol;"od550 due to particles with wet diameter less than 1 um  (""""ambient"""" means """"wetted""""). When models do not include explicit size information, it can be assumed that all anthropogenic aerosols and natural secondary aerosols have diameter less than 1 um.";[['CMIP5_aero']]
fgo2;Surface Downward O2 Flux;surface_downward_mole_flux_of_molecular_oxygen;Gas exchange flux of O2 (positive into ocean);[['CMIP5_Omon']]
rhopoto;Sea Water Potential Density;sea_water_potential_density;unset;[['CMIP5_Omon']]
vmrbrcl;BrCl Volume Mixing Ratio;mole_fraction_of_bromine_chloride_in_air;;[['CCMI1_daily']]
wetdms;Wet Deposition Rate of DMS;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_wet_deposition;;[['CCMI1_monthly']]
vsfsit;Virtual Salt Flux into Sea Water due to Sea Ice Thermodynamics;virtual_salt_flux_into_sea_water_due_to_sea_ice_thermodynamics;This variable measures the virtual salt flux into sea water due to the melting of sea ice. It is set to zero in models which receive a real water flux.;[['CMIP5_Omon']]
difvmo;Ocean Vertical Momentum Diffusivity;ocean_vertical_momentum_diffusivity;unset;[['CMIP5_Oclim']]
difvtrbo;Ocean Vertical Tracer Diffusivity due to Background;ocean_vertical_tracer_diffusivity_due_to_background;unset;[['CMIP5_Oclim']]
drydms;Dry Deposition Rate of DMS;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_dry_deposition;dry deposition includes gravitational settling, impact scavenging, and turbulent deposition;[['CCMI1_monthly']]
concdms;Mole Fraction of DMS;mole_fraction_of_dimethyl_sulfide_in_air;unset;[['CMIP5_aero']]
wa50;Upward Wind at 50 hPa;upward_air_velocity;Upward wind on the 50 hPa surface;[['CCMI1_daily']]
tnhusmp;Tendency of Specific Humidity due to Model Physics;tendency_of_specific_humidity_due_to_model_physics;unset;[['CMIP5_cfSites']]
tnsclicm;Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Cloud Microphysics;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_cloud_microphysics;unset;[['CMIP5_cfMon']]
prsn;Snowfall Flux;snowfall_flux;"at surface; includes precipitation of all forms of water in the solid phase";[['CMIP5_Amon'], ['CMIP5_cf3hr'], ['CMIP5_cfSites'], ['CMIP5_day'], ['CORDEX_day'], ['SPECS_Amon'], ['SPECS_day']]
tsn;Snow Internal Temperature;temperature_in_surface_snow;"This temperature is averaged over all the snow in the grid cell that rests on land or land ice.  When computing the time-mean here, the time samples, weighted by the mass of snow on the land portion of the grid cell, are accumulated and then divided by the sum of the weights.   Reported as """"missing in regions free of snow on land.";[['CMIP5_LImon']]
fGrazing;Carbon Mass Flux into Atmosphere due to Grazing on Land;surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_grazing;unset;[['CMIP5_Lmon', 'SPECS_Lmon']]
od550ss;Seasalt AOD at 550nm;atmosphere_optical_thickness_due_to_seasalt_ambient_aerosol;;[['CCMI1_monthly']]
tnsccwa;Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Advection;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_advection;condensed water includes both liquid and ice.;[['CMIP5_cfMon']]
dissic;Dissolved Inorganic Carbon Concentration at Surface;mole_concentration_of_dissolved_inorganic_carbon_in_sea_water;Dissolved inorganic carbon (CO3+HCO3+H2CO3) concentration;[['CMIP5_Omon', 'CMIP5_Oyr']]
rlds;Surface Downwelling Longwave Radiation;surface_downwelling_longwave_flux_in_air;unset;[['CMIP5_Amon'], ['CMIP5_cf3hr'], ['CMIP5_cfDay'], ['CMIP5_cfSites'], ['CMIP5_day'], ['CORDEX_3h'], ['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem'], ['SPECS_Amon'], ['SPECS_day']]
zmchclf2;Zonal Mean CHClF2 Volume Mixing Ratio;mole_fraction_of_hcfc22_in_air;;[['CCMI1_monthly']]
hflssi;Surface Upward Latent Heat Flux over Sea Ice;surface_upward_latent_heat_flux;the upward latent heat flux in regions of sea ice divided by the area of the ocean portion of the grid cell.;[['CMIP5_OImon']]
vmrhcl;HCl Volume Mixing Ratio;mole_fraction_of_hydrogen_chloride_in_air;;[['CCMI1_daily', 'CCMI1_monthly']]
difmxylo2d;Ocean Momentum XY Laplacian Diffusivity;ocean_momentum_xy_laplacian_diffusivity;unset;[['CMIP5_Oclim']]
clt;Total Cloud Fraction;cloud_area_fraction;for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Include both large-scale and convective cloud.;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites', 'CORDEX_3h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem', 'SPECS_6hr', 'SPECS_Amon', 'SPECS_day']]
fsfe;Surface Downward Net Flux of Iron;tendency_of_ocean_mole_content_of_iron_due_to_deposition_and_runoff_and_sediment_dissolution;Iron supply through deposition flux onto sea surface, runoff, coasts, sediments, etc;[['CMIP5_Omon']]
dyrlut;TOA Outgoing Longwave Radiation;toa_outgoing_longwave_flux;outgoing longwave irradiance;[['CCMI1_daily']]
cfcl3tbrdn;Tendency of Atmospheric Burden of CFC-11;tendency_of_atmosphere_moles_of_cfc11;total yearly averaged atmospheric loss;[['CCMI1_annual']]
lwclrefc;Clouds TOA LW-RF With Reference Composition;unset;proposed name: toa_instantaneous_longwave_forcing_due_to_clouds_with_reference_composition;[['CCMI1_monthly']]
loadbc;Load of Black Carbon Aerosol;atmosphere_mass_content_of_black_carbon_dry_aerosol;unset;[['CMIP5_aero']]
no3;Dissolved Nitrate Concentration at Surface;mole_concentration_of_nitrate_in_sea_water;unset;[['CMIP5_Omon', 'CMIP5_Oyr']]
difmxybo;Ocean Momentum XY Biharmonic Diffusivity;ocean_momentum_xy_biharmonic_diffusivity;unset;[['CMIP5_Oclim']]
zmhno3;Zonal Mean HNO3 Volume Mixing Ratio;mole_fraction_of_nitric_acid_in_air;;[['CCMI1_monthly']]
vmrco25;co_25 Volume Mixing Ratio;unset;Emitted as anthropogenic CO (emission file available from HTAP, ftp://ftp.retro.enes.org/pub/emissions/aggregated/anthro/0.5x0.5/2000/RETRO_ANTHRO_V2_2000_CO_aggregated.nc but only use annual mean), uniform fixed 25-day exponential decay.;[['CCMI1_monthly']]
rldcs;Downwelling Clear-Sky Longwave Radiation;downwelling_longwave_flux_in_air_assuming_clear_sky;Includes also the fluxes at the surface and TOA.;[['CMIP5_cfMon']]
ts;Surface Temperature;surface_temperature;"""""skin"""" temperature (i.e., SST for open ocean)";[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites', 'CORDEX_6h', 'CORDEX_day', 'SPECS_Amon']]
hurs;Near-Surface Relative Humidity;relative_humidity;This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites']]
vmrco;CO Volume Mixing Ratio;mole_fraction_of_carbon_monoxide_in_air;;[['CCMI1_daily', 'CCMI1_monthly']]
reffrains;Hydrometeor Effective Radius of Stratiform Rainfall;effective_radius_of_stratiform_cloud_rain_particle;This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).;[['CMIP5_cf3hr']]
tnsclwcm;Tendency of Mass Fraction of Stratiform Cloud Liquid Water In Air Due To Cloud Microphysics;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_cloud_microphysics;unset;[['CMIP5_cfMon']]
zmhcl;Zonal mean HCl Volume Mixing Ratio;mole_fraction_of_hydrogen_chloride_in_air;;[['CCMI1_monthly']]
snw;Surface Snow Amount;surface_snow_amount;"Compute as the mass of surface snow on the land portion of the grid cell divided by the land area in the grid cell; report 0.0 where the land fraction is 0; exclude snow on vegetation canopy or on sea ice.";[['CCMI1_daily'], ['CORDEX_6h'], ['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem']]
